# These data are from NREL and reV. Link here https://www.nrel.gov/gis/solar-supply-curves.html,,,,,,,
sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
44783,0.182826489,4.647907257,3261.987956,101.9371236,34.124,-92.243,55.18374598
44784,0.187000021,4.656721115,3931.390181,122.8559432,34.12,-92.112,54.64087439
44785,0.18775095,4.677281857,2986.795266,93.33735205,34.116,-91.981,55.14870386
44786,0.189803198,4.725774765,3452.77485,107.8992141,34.111,-91.849,56.76846997
44787,0.190323591,4.743360519,3631.783331,113.4932291,34.107,-91.718,59.24741998
44788,0.191331103,4.743094444,2996.12115,93.62878594,34.102,-91.587,62.62598083
44789,0.19217737,4.72481966,2439.421819,76.23193184,34.098,-91.456,66.63797381
44790,0.192651644,4.745331287,3241.985513,101.3120473,34.093,-91.324,71.3343448
44791,0.190939069,4.708518505,782.7269836,24.46021824,34.088,-91.193,45.20767371
44792,0.19366321,4.760754108,2142.814247,66.96294521,34.083,-91.062,81.99507455
44793,0.192952111,4.744328499,2297.476406,71.7961377,34.078,-90.931,87.82953366
44794,0.19271189,4.73841095,3569.5728,111.54915,34.072,-90.8,93.96642269
44795,0.192008525,4.727263451,3649.274016,114.039813,34.067,-90.669,100.2601606
44796,0.19287245,4.739625931,3763.604756,117.6126486,34.061,-90.538,98.34248244
44797,0.19180268,4.720664024,3475.239694,108.6012404,34.056,-90.406,90.64550121
44798,0.190650076,4.721191883,3393.145688,106.0358027,34.05,-90.275,83.00675461
44799,0.189996421,4.71164608,2969.421272,92.79441475,34.044,-90.144,75.36841737
44800,0.188664019,4.676970482,3924.534038,122.6416887,34.037,-90.013,67.73213599
44801,0.188765228,4.672354698,3937.929919,123.06031,34.031,-89.882,60.09831111
44802,0.189357653,4.682017803,4111.124625,128.4726445,34.025,-89.751,52.46762166
44803,0.187737048,4.674946308,3750.092691,117.1903966,34.018,-89.62,44.84563391
44804,0.187293917,4.662358284,3963.704625,123.8657695,34.011,-89.49,37.29400361
44805,0.187748477,4.679391861,3710.738081,115.960565,34.005,-89.359,29.70107316
44806,0.187319756,4.671023369,3904.560197,122.0175062,33.998,-89.228,22.15716849
44807,0.188796312,4.682094574,3566.680088,111.4587527,33.991,-89.097,14.73039997
44808,0.190168291,4.681456566,1838.845167,57.46391147,33.983,-88.966,7.804555136
44809,0.190360636,4.687710762,3723.348263,116.3546332,33.976,-88.835,4.648301112
44810,0.190267608,4.688600063,3717.135563,116.1604863,33.968,-88.705,9.972304453
44811,0.189629942,4.673560143,2626.05645,82.06426406,33.961,-88.574,17.14837341
44812,0.186039776,4.677840233,2775.381216,86.73066299,33.953,-88.443,24.63875305
44813,0.18292658,4.674423218,3175.067869,99.2208709,33.945,-88.313,32.15642874
44814,0.182702705,4.668973923,3075.623156,96.11322363,33.937,-88.182,39.76786103
44815,0.182645619,4.661638737,3273.817753,102.3068048,33.929,-88.051,47.39843914
44816,0.182415068,4.655180454,3853.316559,120.4161425,33.92,-87.921,54.9965621
44817,0.18202734,4.650632381,3786.372844,118.3241514,33.912,-87.79,48.72640858
44818,0.182299167,4.648609638,4003.382981,125.1057182,33.903,-87.66,41.15318298
44819,0.182208106,4.645199776,4057.161666,126.7863021,33.895,-87.529,33.53717533
44820,0.181835026,4.647830009,3852.173447,120.3804202,33.886,-87.399,26.02067511
44821,0.182205394,4.653924942,3675.603825,114.8626195,33.877,-87.268,18.5320234
44822,0.182246402,4.657577991,4037.115178,126.1598493,33.868,-87.138,11.36032166
44823,0.182312444,4.655321598,3992.468231,124.7646322,33.858,-87.007,5.595795577
44824,0.182522014,4.655963898,4032.646509,126.0202034,33.849,-86.877,7.106737346
44825,0.18154934,4.637812614,4093.695956,127.9279986,33.839,-86.747,13.67500847
44826,0.182546467,4.650599957,4123.4832,128.85885,33.83,-86.617,20.95411405
44827,0.184388444,4.658101082,3995.039222,124.8449757,33.82,-86.486,28.49512154
44828,0.183523238,4.646152496,3952.747856,123.5233705,33.81,-86.356,36.0454267
44829,0.183861181,4.654953957,3925.840669,122.6825209,33.8,-86.226,43.62785038
44830,0.183582529,4.653143883,3768.052416,117.751638,33.789,-86.096,51.24337288
44831,0.183671087,4.663368225,3257.384625,101.7932695,33.779,-85.966,58.85399451
44832,0.183229506,4.666748524,3469.122422,108.4100757,33.769,-85.836,66.47303866
44833,0.182296753,4.634283066,3026.634356,94.58232363,33.758,-85.706,74.11109441
44834,0.182612881,4.644291878,254.1792973,7.94310304,33.747,-85.576,16.37263426
44835,0.182879999,4.656373501,4075.502597,127.3594562,33.736,-85.446,89.39811436
44836,0.183156863,4.667552471,3935.576363,122.9867613,33.725,-85.316,87.27236409
44837,0.183512628,4.677331448,3802.62195,118.8319359,33.714,-85.186,79.74329123
44838,0.183344796,4.677039146,3755.032931,117.3447791,33.703,-85.056,72.2432824
44839,0.183219463,4.675986767,3349.084219,104.6588818,33.691,-84.927,64.81054909
44840,0.183120146,4.670845509,2636.784647,82.39952021,33.68,-84.797,21.76539452
44841,0.186149314,4.675341129,2389.813622,74.68167568,33.668,-84.667,12.80705789
44842,0.189231113,4.69973135,1056.639178,33.01997432,33.656,-84.538,4.656440776
44843,0.190323725,4.721503258,20.91484666,0.653588958,33.644,-84.408,0.254985093
44844,0.189297736,4.69771719,568.8247781,17.77577432,33.632,-84.279,3.722229197
44845,0.189677075,4.710166931,2519.478422,78.73370068,33.62,-84.149,1.929760938
44846,0.188185275,4.728023052,1438.979934,44.96812295,33.607,-84.02,6.558733923
44847,0.187666684,4.729604721,1698.120197,53.06625615,33.595,-83.89,15.33379543
44848,0.188777089,4.74834919,3730.323375,116.5726055,33.582,-83.761,16.29762974
44849,0.189044073,4.75779438,3843.023738,120.0944918,33.569,-83.631,20.36768147
44850,0.189430043,4.772840977,3962.144109,123.8170034,33.557,-83.502,26.11585879
44851,0.187510714,4.784912109,3822.917513,119.4661723,33.543,-83.373,32.59557261
44852,0.186648488,4.769987583,3206.975288,100.2179777,33.53,-83.244,39.52109113
44853,0.186833695,4.767178535,4015.759528,125.4924853,33.517,-83.115,46.67518264
44854,0.187017724,4.770473003,4092.954553,127.9048298,33.503,-82.986,53.9554209
44855,0.187094599,4.766153812,4015.052044,125.4703764,33.49,-82.857,61.33922265
44856,0.19167839,4.778730392,3995.757338,124.8674168,33.476,-82.728,68.77743132
44857,0.192361608,4.797049999,3878.489841,121.2028075,33.462,-82.599,76.26193977
44858,0.192035362,4.793852329,3497.9688,109.311525,33.448,-82.47,83.78104697
44859,0.191185057,4.776679039,4000.604175,125.0188805,33.434,-82.341,91.32655494
44860,0.191321895,4.770071983,1724.877534,53.90242295,33.42,-82.212,12.0401394
44861,0.194296405,4.80741024,798.7663125,24.96144727,33.406,-82.083,3.573677742
44862,0.192092344,4.770601273,1480.034531,46.2510791,33.391,-81.955,6.008944514
44863,0.193500638,4.795465946,2931.378356,91.60557363,33.376,-81.826,84.41474939
44864,0.192962304,4.772539616,3786.359934,118.3237479,33.362,-81.697,77.22038583
44865,0.193129793,4.765244961,3393.819506,106.0568596,33.347,-81.569,70.19792488
44866,0.195263669,4.797075748,3263.538094,101.9855654,33.332,-81.44,63.25222488
44867,0.1960181,4.820322514,3226.956975,100.8424055,33.316,-81.312,56.57335581
44868,0.195735171,4.81875658,2862.794138,89.4623168,33.301,-81.184,50.12832937
44869,0.19457674,4.797736645,2625.416044,82.04425137,33.286,-81.055,44.00402693
44870,0.194129094,4.797862053,2024.43743,63.26366968,33.27,-80.927,38.53052361
44871,0.193399251,4.798270226,2427.840844,75.87002637,33.254,-80.799,33.89672003
44872,0.193526402,4.812036037,2824.543913,88.26699727,33.238,-80.671,30.48901291
44873,0.192691088,4.801898003,2293.176066,71.66175205,33.222,-80.543,3.398699119
44874,0.191758499,4.788156986,2366.392219,73.94975684,33.206,-80.415,28.97842272
44875,0.19211553,4.783638954,2504.286619,78.25895684,33.19,-80.287,31.13641044
44876,0.191979498,4.780994892,2884.885622,90.15267568,33.174,-80.159,34.86712213
44877,0.192295849,4.788440704,1893.463847,59.17074521,33.157,-80.031,3.344980202
44878,0.190955207,4.762138367,1422.953578,44.46729932,33.14,-79.903,45.48177272
44879,0.190999985,4.766560555,73.872,2.3085,33.124,-79.775,4.960446722
44880,0.240999967,5.911000252,109.8437757,3.43261799,32.647,-114.847,6.763996838
44881,0.241921335,5.911627293,2384.64,74.52,32.666,-114.721,143.2290508
44882,0.243431881,5.919016838,2081.720756,65.05377363,32.686,-114.595,150.4670233
44883,0.24440369,5.931416512,3016.468603,94.26464385,32.705,-114.468,3.44144197
44884,0.243762463,5.904188156,3668.737556,114.6480486,32.724,-114.342,151.7955697
44885,0.244790733,5.915794373,2453.833491,76.68229658,32.743,-114.215,1.153996838
44886,0.24334307,5.897438049,2655.141019,82.97315684,32.762,-114.089,136.9767448
44887,0.243832365,5.908150196,2434.603331,76.0813541,32.781,-113.962,0.554728643
44888,0.243585795,5.901211739,3417.106247,106.7845702,32.799,-113.836,122.3083704
44889,0.244389668,5.92189312,3992.335847,124.7604952,32.818,-113.709,114.9867231
44890,0.244180486,5.918720245,4144.89555,129.5279859,32.836,-113.582,107.7512152
44891,0.244096354,5.916476727,3884.122378,121.3788243,32.854,-113.455,100.5757696
44892,0.243162796,5.899793148,3504.881644,109.5275514,32.872,-113.328,93.47396154
44893,0.24330987,5.895449162,4227.668438,132.1146387,32.89,-113.201,86.46327986
44894,0.242748916,5.885179996,4235.058422,132.3455757,32.908,-113.074,79.56778264
44895,0.241577506,5.865600109,4188.814509,130.9004534,32.926,-112.947,72.81954554
44896,0.241722092,5.870967388,4048.73235,126.5228859,32.943,-112.82,66.31531637
44897,0.241176292,5.862265587,3605.075353,112.6586048,32.961,-112.692,1.054321755
44898,0.24141936,5.863358021,983.4359344,30.73237295,32.978,-112.565,7.522069771
44899,0.241535485,5.858828545,817.3146164,25.54108176,33.012,-112.31,6.781707602
44900,0.241073042,5.868097782,3577.649513,111.8015473,33.029,-112.183,2.476968445
44901,0.23712334,5.8149333,3071.22435,95.97576094,33.046,-112.055,37.31030641
44902,0.240454078,5.867521286,3865.275956,120.7898736,33.062,-111.927,36.13341139
44903,0.240037918,5.859483719,4092.851025,127.9015945,33.079,-111.8,36.45817211
44904,0.239982963,5.847291946,3791.199178,118.4749743,33.095,-111.672,38.41135363
44905,0.239889666,5.830793858,3573.606094,111.6751904,33.111,-111.544,41.69230295
44906,0.239341065,5.813333988,4094.432044,127.9510014,33.127,-111.416,3.576435667
44907,0.238372535,5.777460098,4213.697962,131.6780613,33.143,-111.288,51.12020477
44908,0.240028903,5.78176403,3256.980131,101.7806291,33.159,-111.16,56.79220765
44909,0.238941148,5.754908562,2907.886838,90.87146367,33.175,-111.032,62.87889325
44910,0.240808159,5.765196323,3849.226313,120.2883223,33.19,-110.904,69.29917498
44911,0.242691353,5.769649029,3544.837425,110.7761695,33.206,-110.776,75.91341593
44912,0.242456913,5.776367664,4239.809325,132.4940414,33.221,-110.648,81.81883933
44913,0.23794055,5.719099045,4033.548647,126.0483952,33.236,-110.52,85.02480773
44914,0.23720102,5.714897633,3374.426081,105.450815,33.251,-110.391,88.80443316
44915,0.237254232,5.722784042,4231.002094,132.2188154,33.266,-110.263,93.04857034
44916,0.240500599,5.754178524,4241.103047,132.5344702,33.281,-110.134,97.74273845
44917,0.240938529,5.749890804,4046.184394,126.4432623,33.295,-110.006,102.7083106
44918,0.240273386,5.71872282,4186.124044,130.8163764,33.31,-109.877,108.0869708
44919,0.238170475,5.646281719,4224.597019,132.0186568,33.324,-109.749,113.6396088
44920,0.236573294,5.618856907,4238.796066,132.4623771,33.339,-109.62,119.522184
44921,0.235726416,5.613843441,2085.904153,65.18450479,33.353,-109.492,125.5084816
44922,0.235635877,5.533407688,1819.298855,56.85308921,33.486,-108.202,133.5728271
44923,0.236428931,5.544960499,720.4567781,22.51427432,33.499,-108.073,128.0887975
44924,0.235840529,5.533314228,1261.059891,39.40812158,33.511,-107.944,122.8928545
44925,0.235028937,5.516916275,107.3995216,3.356235049,33.524,-107.814,2.363398833
44926,0.237864181,5.580517292,3561.073622,111.2835507,33.536,-107.685,113.2121031
44927,0.238270059,5.598278046,2384.707331,74.5221041,33.548,-107.556,108.8948449
44928,0.241451263,5.706549168,1033.445967,32.29518647,33.572,-107.297,101.3916815
44929,0.240564853,5.72802496,4139.58195,129.3619359,33.583,-107.167,98.37526534
44930,0.239236653,5.725279331,3107.668022,97.11462568,33.595,-107.038,95.80452073
44931,0.240997761,5.754852295,4173.02685,130.4070891,33.606,-106.908,93.84560531
44932,0.242439598,5.786023617,3074.710894,96.08471543,33.618,-106.779,92.39732052
44933,0.240535796,5.714031219,945.0406055,29.53251892,33.672,-106.13,94.86721779
44934,0.23989366,5.693824291,910.2741398,28.44606687,33.683,-106,97.13948561
44935,0.239546686,5.682495594,3662.480306,114.4525096,33.693,-105.87,100.0059155
44936,0.23628664,5.595046997,1707.435956,53.35737363,33.703,-105.74,103.3515457
44937,0.232629821,5.490001202,2602.653272,81.33291475,33.713,-105.61,107.1303408
44938,0.230696291,5.455974102,4229.187441,132.1621075,33.723,-105.48,100.5436974
44939,0.231394753,5.463774204,4139.875069,129.3710959,33.733,-105.35,93.40271306
44940,0.233439386,5.508505344,4236.655134,132.3954729,33.742,-105.22,86.33076933
44941,0.234316945,5.542969227,4159.688175,129.9902555,33.752,-105.09,79.3964897
44942,0.238211438,5.646958828,4161.868088,130.0583777,33.761,-104.96,72.58218703
44943,0.238075212,5.664837837,4172.0184,130.375575,33.771,-104.83,65.98964365
44944,0.237666428,5.670296669,4106.059847,128.3143702,33.78,-104.699,59.56644265
44945,0.23689647,5.663424492,4182.026203,130.6883188,33.789,-104.569,53.53662685
44946,0.237009794,5.667564392,4139.90595,129.3720609,33.798,-104.439,47.97514611
44947,0.235853836,5.645936966,4026.247003,125.8202188,33.806,-104.308,42.96651223
44948,0.237890795,5.67645216,4154.366981,129.8239682,33.815,-104.178,38.95034269
44949,0.238512173,5.674607754,4167.925622,130.2476757,33.823,-104.048,36.05916929
44950,0.238965124,5.674165249,4153.231716,129.7884911,33.832,-103.917,34.71505717
44951,0.239820898,5.681752205,4218.233963,131.8198113,33.84,-103.787,34.97666613
44952,0.239253685,5.667139053,4212.847463,131.6514832,33.848,-103.656,36.87485572
44953,0.238103852,5.645319939,4215.338213,131.7293191,33.856,-103.526,40.16010332
44954,0.237338424,5.62679863,4211.668406,131.6146377,33.864,-103.395,44.56229805
44955,0.236654356,5.608007431,4161.360066,130.0425021,33.871,-103.265,49.67693595
44956,0.235882506,5.597065449,4222.4328,131.951025,33.879,-103.134,55.47140259
44957,0.23522073,5.58458519,4125.261403,128.9144188,33.886,-103.004,61.59051503
44958,0.23491855,5.577270031,4205.556197,131.4236312,33.893,-102.873,68.06469695
44959,0.234519288,5.567083359,4042.592044,126.3310014,33.9,-102.742,65.95875794
44960,0.233293921,5.542508602,4187.046684,130.8452089,33.907,-102.612,59.953698
44961,0.232699975,5.532243729,3979.673775,124.3648055,33.914,-102.481,54.30774405
44962,0.232672811,5.532773972,3700.994794,115.6560873,33.921,-102.35,49.20429804
44963,0.231458873,5.511604309,4021.918313,125.6849473,33.927,-102.219,44.89863955
44964,0.231403366,5.503570557,4059.725063,126.8664082,33.934,-102.089,1.045658382
44965,0.231259182,5.498661041,3967.081819,123.9713068,33.94,-101.958,39.36891658
44966,0.2297052,5.469427109,4071.904931,127.2470291,33.946,-101.827,38.64886688
44967,0.229343966,5.459944725,4176.12915,130.5040359,33.952,-101.696,39.42229715
44968,0.229785472,5.46367979,4020.793425,125.6497945,33.958,-101.565,41.60551141
44969,0.229106337,5.44754982,3984.500363,124.5156363,33.964,-101.434,44.99370446
44970,0.228485003,5.432242393,3836.717381,119.8974182,33.969,-101.303,49.39638418
44971,0.228091538,5.420597553,3912.691331,122.2716041,33.975,-101.173,54.42034121
44972,0.225769922,5.377218723,4032.918619,126.0287068,33.98,-101.042,60.07428072
44973,0.223202348,5.328677177,4232.401622,132.2625507,33.985,-100.911,66.1250922
44974,0.222545758,5.323778629,4199.436647,131.2323952,33.99,-100.78,72.47364813
44975,0.22097753,5.292294979,4220.200997,131.8812812,33.995,-100.649,75.86381867
44976,0.219187289,5.256474018,4201.121447,131.2850452,34,-100.518,76.40364146
44977,0.220476657,5.284327507,4204.713544,131.3972982,34.005,-100.386,77.71688074
44978,0.219901025,5.275033951,4092.2496,127.8828,34.009,-100.255,79.67666019
44979,0.217012405,5.218071461,4145.167913,129.5364973,34.013,-100.124,82.31267101
44980,0.216834605,5.208528519,4214.778553,131.7118298,34.018,-99.993,85.63240629
44981,0.216361001,5.201108456,4199.353369,131.2297928,34.022,-99.862,89.42527191
44982,0.216551766,5.203294754,4059.152241,126.8485075,34.026,-99.731,93.69815867
44983,0.216064155,5.194990158,4034.766684,126.0864589,34.029,-99.6,98.32665158
44984,0.216068462,5.195429802,4077.972844,127.4366514,34.033,-99.469,1.835626359
44985,0.214963421,5.170471668,4128.848691,129.0265216,34.037,-99.338,108.7431947
44986,0.213627398,5.141379833,4012.403091,125.3875966,34.04,-99.206,114.3615965
44987,0.212779194,5.123430252,4089.027825,127.7821195,34.043,-99.075,0.207544803
44988,0.213061273,5.128914356,3849.622706,120.3007096,34.047,-98.944,126.2346073
44989,0.212063268,5.109536171,4003.636613,125.1136441,34.05,-98.813,129.6989483
44990,0.211934477,5.104746342,4026.954488,125.8423277,34.052,-98.681,124.6941113
44991,0.211058989,5.08915329,3506.825644,109.5883014,34.055,-98.55,119.9365275
44992,0.209889278,5.063896179,3989.951156,124.6859736,34.058,-98.419,115.4800436
44993,0.208433717,5.036966801,4028.279091,125.8837216,34.06,-98.288,111.4283497
44994,0.208121046,5.029009819,3979.759584,124.367487,34.062,-98.156,107.7314706
44995,0.207074001,5.006902218,4103.543025,128.2357195,34.065,-98.025,104.412003
44996,0.206366643,4.988181114,4216.797731,131.7749291,34.067,-97.894,101.622784
44997,0.204689041,4.95979166,4202.059781,131.3143682,34.069,-97.763,99.33372644
44998,0.203873158,4.943448544,4056.666553,126.7708298,34.07,-97.631,97.64568597
44999,0.203062415,4.921500206,3943.116197,123.2223812,34.072,-97.5,96.46073445
45000,0.201970994,4.894564152,4025.813906,125.8066846,34.073,-97.369,95.93761153
45001,0.201203078,4.879126549,4073.675288,127.3023527,34.075,-97.237,95.93625127
45002,0.199543148,4.845308304,2022.604931,63.2064041,34.076,-97.106,87.38261084
45003,0.199434116,4.837646961,4026.57075,125.8303359,34.077,-96.975,97.86179208
45004,0.199968845,4.846552372,4001.506313,125.0470723,34.078,-96.843,99.69224702
45005,0.199164689,4.837778568,3962.631375,123.8322305,34.079,-96.712,102.0405168
45006,0.196837887,4.798937798,3369.644044,105.3013764,34.08,-96.581,104.8827636
45007,0.196913183,4.808850288,3962.745534,123.8357979,34.08,-96.449,108.2766294
45008,0.19575122,4.792599201,3842.326378,120.0726993,34.08,-96.318,112.0565399
45009,0.195666268,4.788165569,4090.194225,127.8185695,34.081,-96.187,116.1430662
45010,0.194862753,4.770343304,3942.704363,123.2095113,34.081,-96.055,119.3196923
45011,0.192108691,4.744931698,3760.165294,117.5051654,34.081,-95.924,122.7365081
45012,0.188819975,4.72036314,3344.250291,104.5078216,34.081,-95.793,120.3000832
45013,0.188749939,4.720124245,4103.944734,128.2482729,34.08,-95.661,115.7359934
45014,0.187573344,4.695981503,3843.541884,120.1106839,34.08,-95.53,111.6212754
45015,0.185666546,4.657828331,2288.069775,71.50218047,34.079,-95.399,107.8307839
45016,0.185416549,4.658648491,3972.735113,124.1479723,34.079,-95.267,104.5186469
45017,0.184836,4.651491642,3762.987891,117.5933716,34.078,-95.136,101.6381648
45018,0.184289902,4.6415658,3884.324625,121.3851445,34.077,-95.005,99.27228923
45019,0.184105471,4.634393215,3999.686597,124.9902062,34.076,-94.873,97.4477641
45020,0.183466285,4.616089344,3895.195331,121.7248541,34.075,-94.742,96.22229713
45021,0.181551009,4.597806454,3319.921688,103.7475527,34.073,-94.611,95.52564689
45022,0.181560636,4.601127625,3966.921338,123.9662918,34.072,-94.479,95.52719524
45023,0.18133077,4.600771904,3663.384975,114.4807805,34.07,-94.348,96.07250269
45024,0.181337923,4.601207733,4031.819803,125.9943688,34.068,-94.217,97.22657713
45025,0.181032166,4.60322237,3903.894225,121.9966945,34.066,-94.086,98.96829431
45026,0.181340486,4.616968155,4015.930894,125.4978404,34.064,-93.954,101.2876006
45027,0.18173638,4.625062466,3996.529622,124.8915507,34.062,-93.823,104.1108587
45028,0.180826232,4.605778217,3859.462181,120.6081932,34.06,-93.692,107.4130797
45029,0.180740729,4.601459026,4190.978981,130.9680932,34.057,-93.56,104.8044408
45030,0.179975301,4.598337173,4030.07805,125.9399391,34.055,-93.429,98.74063961
45031,0.179938138,4.61174345,4009.318509,125.2912034,34.052,-93.298,92.95215724
45032,0.180273473,4.625949383,4014.39645,125.4498891,34.049,-93.167,87.4406244
45033,0.180028871,4.624664783,2743.580109,85.73687842,34.046,-93.036,82.26162416
45034,0.180879578,4.62950325,3743.991113,116.9997223,34.043,-92.904,77.44580408
45035,0.180999994,4.632278442,3308.200734,103.3812729,34.04,-92.773,73.14784378
45036,0.181153491,4.636511803,4088.760778,127.7737743,34.036,-92.642,69.48559912
45037,0.181617767,4.648964882,3502.6992,109.45935,34.033,-92.511,66.42182444
45038,0.181096926,4.646157265,2097.288197,65.54025615,34.029,-92.38,64.19094336
45039,0.182267576,4.645094872,2402.29395,75.07168594,34.025,-92.248,62.79664417
45040,0.186543867,4.65239048,3190.552284,99.70475889,34.021,-92.117,62.32183719
45041,0.187596053,4.673364162,3379.496175,105.6092555,34.017,-91.986,62.7708567
45042,0.188396201,4.697575092,2745.848363,85.80776133,34.013,-91.855,64.12409847
45043,0.190741286,4.751830101,3683.146444,115.0983264,34.008,-91.724,66.40093357
45044,0.191227481,4.750911713,4083.055594,127.5954873,34.004,-91.593,69.36940811
45045,0.191874504,4.729012489,2973.814509,92.93170342,33.999,-91.462,73.08047042
45046,0.19228597,4.731105328,1181.10188,36.90943374,33.994,-91.331,77.36381334
45047,0.191695914,4.721997738,391.7367563,12.24177363,33.989,-91.2,42.69345426
45048,0.193123579,4.7438941,340.2881508,10.63400471,33.984,-91.069,25.4647054
45049,0.192749649,4.747276306,2388.038203,74.62619385,33.979,-90.938,92.80812091
45050,0.19306536,4.753043175,3752.295891,117.2592466,33.974,-90.807,98.59616851
45051,0.192143589,4.730574131,3632.553338,113.5172918,33.968,-90.676,104.6674512
45052,0.192677185,4.742657661,3881.188153,121.2871298,33.963,-90.545,98.95327602
45053,0.192789406,4.740858078,3525.425775,110.1695555,33.957,-90.414,91.35905422
45054,0.190285906,4.715249062,3168.217294,99.00679043,33.951,-90.283,83.77402591
45055,0.189895228,4.713038921,3417.855244,106.8079764,33.945,-90.152,76.20216013
45056,0.188945949,4.686620235,4017.410663,125.5440832,33.939,-90.022,68.70542165
45057,0.189061537,4.680799961,3872.193863,121.0060582,33.933,-89.891,61.17391819
45058,0.1886345,4.676662922,3272.672363,102.2710113,33.926,-89.76,53.68935332
45059,0.188120604,4.691282272,3016.47645,94.26488906,33.92,-89.629,46.24547651
45060,0.187449932,4.677006721,3609.406575,112.7939555,33.913,-89.499,38.95919067
45061,0.188142136,4.688248158,3940.148559,123.1296425,33.906,-89.368,31.76460767
45062,0.188591987,4.698007584,3530.355891,110.3236216,33.899,-89.237,24.85059748
45063,0.188786402,4.692002773,2859.701963,89.36568633,33.892,-89.107,18.58075169
45064,0.189887434,4.677881718,2796.166575,87.38020547,33.885,-88.976,13.70132366
45065,0.190424249,4.689431667,3195.536822,99.86052568,33.877,-88.845,12.22987093
45066,0.190733358,4.701472282,3497.022619,109.2819568,33.87,-88.715,15.03933346
45067,0.189814225,4.686133862,2693.650444,84.17657637,33.862,-88.584,20.5531869
45068,0.18610765,4.685044765,2373.828525,74.18214141,33.855,-88.454,27.04733018
45069,0.183088169,4.678874016,3130.365994,97.8239373,33.847,-88.323,34.09377952
45070,0.183332354,4.683783054,3673.574269,114.7991959,33.839,-88.193,41.31021952
45071,0.182989538,4.671059608,3697.430794,115.5447123,33.83,-88.062,48.73055449
45072,0.182800069,4.665840149,3913.357556,122.2924236,33.822,-87.932,56.14301895
45073,0.182830036,4.667363167,3450.82275,107.8382109,33.814,-87.801,50.06480131
45074,0.182857826,4.664929867,4041.039375,126.2824805,33.805,-87.671,42.72776221
45075,0.182324603,4.651150703,4139.328319,129.35401,33.796,-87.541,35.51233875
45076,0.181996852,4.651562214,3871.177819,120.9743068,33.787,-87.41,28.45659726
45077,0.182191998,4.657836437,3859.226269,120.6008209,33.778,-87.28,21.87993662
45078,0.181864738,4.64923954,3911.618081,122.238065,33.769,-87.15,16.25068857
45079,0.1827631,4.667649746,4022.047913,125.6889973,33.76,-87.02,12.87871004
45080,0.181738004,4.646597862,4085.487113,127.6714723,33.751,-86.89,13.5684694
45081,0.182476431,4.658815384,4092.158981,127.8799682,33.741,-86.76,17.91598632
45082,0.183188125,4.667133331,3951.856603,123.4955188,33.731,-86.63,23.97231525
45083,0.183755323,4.658967972,4058.32275,126.8225859,33.721,-86.499,30.794366
45084,0.183351785,4.656628609,4019.396175,125.6061305,33.712,-86.369,37.8689645
45085,0.183310091,4.662487984,3846.802894,120.2125904,33.701,-86.239,45.18638201
45086,0.183741435,4.68137598,3794.628263,118.5821332,33.691,-86.11,52.51865119
45087,0.183184743,4.663357258,1087.170356,33.97407363,33.681,-85.98,59.97113663
45088,0.183217302,4.674988747,2104.740197,65.77313115,33.67,-85.85,67.49095435
45089,0.18137309,4.635284901,2790.179156,87.19309863,33.66,-85.72,75.01779365
45090,0.181994617,4.654996872,1617.799331,50.5562291,33.649,-85.59,43.22046046
45091,0.182666868,4.660829067,3926.239594,122.6949873,33.638,-85.46,90.17480751
45092,0.183604211,4.677651405,4027.180022,125.8493757,33.627,-85.331,86.28998506
45093,0.183405876,4.681443691,3888.756844,121.5236514,33.616,-85.201,78.65327764
45094,0.183483109,4.687342644,2429.001928,75.90631025,33.605,-85.071,11.95554976
45095,0.183449358,4.681219101,3996.519244,124.8912264,33.593,-84.942,63.44446851
45096,0.183362514,4.680747986,3999.500044,124.9843764,33.582,-84.812,55.83895262
45097,0.186707348,4.705323696,3704.634225,115.7698195,33.57,-84.683,48.29132179
45098,0.189957187,4.714876175,1763.555287,55.11110273,33.558,-84.553,2.613974828
45099,0.190303832,4.722453594,622.9404984,19.46689058,33.546,-84.424,2.735489397
45100,0.190154299,4.722389698,650.4442383,20.32638245,33.534,-84.295,0.973261748
45101,0.190646887,4.734875202,2042.716219,63.83488184,33.522,-84.165,0.478284793
45102,0.187898964,4.730670929,3203.432044,100.1072514,33.509,-84.036,12.0663236
45103,0.188666955,4.753938198,3488.816559,109.0255175,33.497,-83.907,7.786380036
45104,0.188762769,4.762597084,3993.4296,124.794675,33.484,-83.778,9.556382113
45105,0.189378321,4.772553921,4046.547375,126.4546055,33.471,-83.648,15.51722977
45106,0.189068243,4.770189285,3778.788713,118.0871473,33.459,-83.519,22.52396677
45107,0.186893851,4.76922369,3499.715616,109.366113,33.446,-83.39,29.83563569
45108,0.187288314,4.784400463,2939.260669,91.8518959,33.432,-83.261,37.28069937
45109,0.187370628,4.784178734,3531.452175,110.3578805,33.419,-83.132,44.80428902
45110,0.18708168,4.776010036,4020.150488,125.6297027,33.406,-83.003,52.36816583
45111,0.187000021,4.773291111,4100.624494,128.1445154,33.392,-82.875,59.89892948
45112,0.19131586,4.785915852,4017.713906,125.5535596,33.378,-82.746,67.50808987
45113,0.192636564,4.806306839,3901.680647,121.9275202,33.364,-82.617,75.13179693
